first_name,gender,birth_date,age,email,phone,address,city,current_job_title,department,sector,seniority_level,years_experience,highest_education,employment_type,contract_type,technical_skills,language_proficiency,current_salary_dzd,job_seeking_status,availability_date,social_media,education_history,work_history
غزير,Male,1966-08-31,58,غزير@live.com,+213049002987,"84, rue Fernandes
47187 Clerc",In Salah,General Director,General Management,Media & Entertainment,Lead,36,Licence,Contract,Freelance,"Strategic Planning, Teamwork, Critical Thinking, Adaptability, Report Writing, Arabic/French Bilingual, Problem Solving, Project Management, Time Management, Conflict Resolution, Team Leadership, Negotiation","{'Arabic': 'Intermediate', 'English': 'Fluent'}",117000,Not looking,,{},"[{'degree': 'Licence', 'institution': 'University of Oran', 'field_of_study': 'animateur 2D et 3D', 'start_year': 1985, 'end_year': 1988, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Georges High School', 'field_study': 'Technical', 'start_year': 1982, 'end_year': 1985, 'grade': 'Average'}]","[{'company': 'Barbier', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Media & Entertainment', 'start_date': '2004-02-09', 'end_date': 'Present', 'location': 'Tiaret', 'responsibilities': 'extend robust synergies, synthesize efficient e-services, incentivize killer methodologies'}, {'company': 'Meyer SARL', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Retail', 'start_date': '1999-11-15', 'end_date': '2003-07-10', 'location': 'Ghardaïa', 'responsibilities': 'repurpose wireless synergies, unleash strategic systems'}, {'company': 'Guillon Maurice S.A.', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Fisheries', 'start_date': '1997-05-12', 'end_date': '1998-01-06', 'location': 'Annaba', 'responsibilities': 'engage transparent ROI, unleash dot-com web-readiness'}, {'company': 'Grégoire Guillou S.A.S.', 'job_title': 'Business Intelligence Analyst', 'department': 'Data Science & AI', 'sector': 'Information Technology', 'start_date': '1993-01-12', 'end_date': '1996-09-23', 'location': 'Tizi Ouzou', 'responsibilities': 'transform virtual infrastructures, target mission-critical action-items'}, {'company': 'De Oliveira S.A.S.', 'job_title': 'Department Director', 'department': 'Vocational Training', 'sector': 'Education', 'start_date': '1989-08-13', 'end_date': '1992-01-15', 'location': 'Jijel', 'responsibilities': 'engage extensible functionalities, incubate compelling e-markets'}, {'company': 'Lefort SARL', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Telecommunications', 'start_date': '1984-10-22', 'end_date': '1988-07-18', 'location': 'Ouargla', 'responsibilities': 'strategize 24/365 methodologies, synthesize ubiquitous systems'}]"
طالب,Female,2000-03-12,25,طالب@club-internet.fr,+213300305747,"63, rue Catherine Lebreton
85501 Verdierboeuf",Tindouf,Production Supervisor,Operations,Renewable Energy,Mid,3,Licence,Freelance,CDI,"Communication, Negotiation, Adaptability, Strategic Planning, Project Management, Presentation Skills","{'English': 'Intermediate', 'French': 'Native'}",63000,Not looking,,{'linkedin': 'linkedin.com/in/طالب-308'},"[{'degree': 'Licence', 'institution': 'University of Djelfa', 'field_of_study': 'analyste de crédit', 'start_year': 2018, 'end_year': 2021, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Vasseur High School', 'field_study': 'Mathematics', 'start_year': 2015, 'end_year': 2018, 'grade': 'Very Good'}]","[{'company': 'Chrétien Fernandez S.A.S.', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Renewable Energy', 'start_date': '2022-03-11', 'end_date': 'Present', 'location': 'El Tarf', 'responsibilities': 'maximize innovative web services, synthesize value-added ROI, grow web-enabled methodologies'}]"
جلال,Male,1986-07-02,38,جلال@sfr.fr,+213265090457,"9, chemin de Fernandez
25410 Fouquet",El Tarf,Production Supervisor,Operations,Transport & Logistics,Senior,16,Ingénieur d'État,Internship,CDD,"Presentation Skills, Communication, Arabic/French Bilingual, Team Leadership, Time Management, Microsoft Office, Problem Solving, Strategic Planning, Project Management, Critical Thinking, Adaptability, Negotiation","{'English': 'Intermediate', 'Arabic': 'Fluent'}",123000,Open to offers,2025-06-01,"{'linkedin': 'linkedin.com/in/جلال-854', 'facebook': 'facebook.com/جلال.55', 'twitter': 'twitter.com/جلال748'}","[{'degree': ""Ingénieur d'État"", 'institution': 'University of Bejaia', 'field_of_study': 'chauffeur de taxi', 'start_year': 2007, 'end_year': 2010, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Collin S.A. High School', 'field_study': 'Mathematics', 'start_year': 2002, 'end_year': 2005, 'grade': 'Very Good'}]","[{'company': 'Breton', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Transport & Logistics', 'start_date': '2011-05-28', 'end_date': 'Present', 'location': 'Constantine', 'responsibilities': 'streamline interactive models, expedite next-generation users, morph one-to-one channels'}, {'company': 'Weber SARL', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Tourism & Hospitality', 'start_date': '2008-12-19', 'end_date': '2010-06-24', 'location': 'Béjaïa', 'responsibilities': 'incentivize transparent content, cultivate efficient relationships'}]"
راسم,Female,1981-10-02,43,راسم@hotmail.fr,+213295497310,"923, chemin de Guichard
53295 Laurent",Batna,General Director,General Management,Telecommunications,Lead,21,Ingénieur d'État,Part-Time,CDD,"Conflict Resolution, Problem Solving, Time Management, Communication, Teamwork, Negotiation, Team Leadership, Presentation Skills, Critical Thinking, Microsoft Office, Project Management, Report Writing","{'Arabic': 'Fluent', 'Tamazight': 'Fluent', 'Spanish': 'Basic', 'English': 'Fluent'}",128000,Actively looking,2025-07-13,{'linkedin': 'linkedin.com/in/راسم-218'},"[{'degree': ""Ingénieur d'État"", 'institution': 'University of Skikda', 'field_of_study': 'reporter-photographe', 'start_year': 2002, 'end_year': 2005, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Chartier High School', 'field_study': 'Technical', 'start_year': 1997, 'end_year': 2000, 'grade': 'Very Good'}]","[{'company': 'Michel', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Telecommunications', 'start_date': '2012-08-11', 'end_date': 'Present', 'location': 'Mostaganem', 'responsibilities': 'harness extensible eyeballs, productize synergistic experiences, synthesize innovative web-readiness'}]"
تاليا,Female,1990-06-11,34,تاليا@voila.fr,+213166539606,"55, rue Vallée
14178 LaineBourg",Aïn Témouchent,Production Supervisor,Operations,Aerospace & Defense,Lead,12,Licence,Full-Time,Alternance,"Project Management, Adaptability, Problem Solving, Communication, Presentation Skills, Arabic/French Bilingual, Report Writing, Conflict Resolution, Team Leadership, Time Management, Negotiation","{'Spanish': 'Intermediate', 'Tamazight': 'Intermediate', 'Arabic': 'Native', 'French': 'Fluent'}",94000,Not looking,,"{'linkedin': 'linkedin.com/in/تاليا-688', 'facebook': 'facebook.com/تاليا.35'}","[{'degree': 'Licence', 'institution': 'University of Mostaganem', 'field_of_study': 'mixeur son', 'start_year': 2009, 'end_year': 2012, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Weber High School', 'field_study': 'Mathematics', 'start_year': 2006, 'end_year': 2009, 'grade': 'Excellent'}]","[{'company': 'Cordier', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Aerospace & Defense', 'start_date': '2022-11-14', 'end_date': 'Present', 'location': ""M'sila"", 'responsibilities': 'integrate user-centric channels, empower cutting-edge niches, whiteboard rich relationships'}, {'company': 'Da Costa SA', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Construction', 'start_date': '2018-05-13', 'end_date': '2021-02-04', 'location': 'Oran', 'responsibilities': 'unleash visionary eyeballs, re-intermediate out-of-the-box content'}, {'company': 'Rolland S.A.', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Aerospace & Defense', 'start_date': '2014-05-14', 'end_date': '2017-11-07', 'location': 'Tindouf', 'responsibilities': 'synthesize cutting-edge functionalities, harness one-to-one content'}, {'company': 'Bodin Gallet et Fils', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Manufacturing', 'start_date': '2011-05-20', 'end_date': '2013-06-01', 'location': 'El Tarf', 'responsibilities': 'visualize extensible initiatives, facilitate dot-com e-markets'}, {'company': 'Nguyen', 'job_title': 'Project Manager', 'department': 'Pharmaceutical Development', 'sector': 'Healthcare', 'start_date': '2009-05-02', 'end_date': '2010-04-28', 'location': 'Aïn Témouchent', 'responsibilities': 'whiteboard interactive convergence, exploit intuitive mindshare'}]"
غانم,Male,1994-06-11,30,غانم@tele2.fr,+213612950111,"9, avenue de Torres
30916 GrégoireVille",Blida,General Director,General Management,Mining,Lead,8,Ingénieur d'État,Freelance,Stage,"Report Writing, Adaptability, Strategic Planning, Communication, Time Management, Teamwork, Presentation Skills, Conflict Resolution, Team Leadership","{'French': 'Native', 'Spanish': 'Fluent', 'English': 'Intermediate'}",109000,Not looking,,{'linkedin': 'linkedin.com/in/غانم-905'},"[{'degree': ""Ingénieur d'État"", 'institution': 'University of Constantine', 'field_of_study': 'technicien de la circulation ferroviaire SNCF', 'start_year': 2015, 'end_year': 2018, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Boutin S.A. High School', 'field_study': 'Literature', 'start_year': 2010, 'end_year': 2013, 'grade': 'Excellent'}]","[{'company': 'Thibault Fouquet S.A.R.L.', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Mining', 'start_date': '2020-08-09', 'end_date': 'Present', 'location': 'Annaba', 'responsibilities': 'matrix next-generation networks, transform mission-critical e-commerce, maximize one-to-one networks'}, {'company': 'Renaud Mendès S.A.', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Pharmaceuticals', 'start_date': '2016-03-28', 'end_date': '2019-02-10', 'location': 'Naama', 'responsibilities': 'engineer 24/365 infrastructures, leverage plug-and-play convergence'}]"
حسن,Female,2003-03-15,22,حسن@laposte.net,+213835426092,"381, boulevard Petitjean
61678 LemoineVille",Tamanrasset,Logistics Coordinator,Operations,Mining,Junior,0,Ingénieur d'État,Freelance,CDD,"Presentation Skills, Conflict Resolution, Problem Solving, Time Management, Critical Thinking","{'Arabic': 'Basic', 'French': 'Intermediate', 'Spanish': 'Intermediate'}",63000,Open to offers,2025-06-26,"{'linkedin': 'linkedin.com/in/حسن-724', 'facebook': 'facebook.com/حسن.57', 'twitter': 'twitter.com/حسن160'}","[{'degree': ""Ingénieur d'État"", 'institution': 'University of Skikda', 'field_of_study': 'responsable de production alimentaire', 'start_year': 2023, 'end_year': 2026, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Devaux Thomas et Fils High School', 'field_study': 'Technical', 'start_year': 2018, 'end_year': 2021, 'grade': 'Good'}]","[{'company': 'Moulin', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Mining', 'start_date': '2024-03-24', 'end_date': 'Present', 'location': 'Blida', 'responsibilities': 'envisioneer frictionless portals, revolutionize e-business eyeballs, enable viral infrastructures'}]"
هلالي,Female,2000-09-06,24,هلالي@gmail.com,+213019411484,"50, rue Vasseur
25896 Loiseau-la-Forêt",Ghardaïa,Department Director,General Management,Public Sector,Chief,0,Master,Full-Time,Alternance,"Project Management, Time Management, Arabic/French Bilingual, Microsoft Office, Critical Thinking","{'Spanish': 'Native', 'Tamazight': 'Native', 'French': 'Intermediate', 'English': 'Native'}",138000,Open to offers,2025-05-05,{'linkedin': 'linkedin.com/in/هلالي-551'},"[{'degree': 'Master', 'institution': 'University of Annaba', 'field_of_study': 'ingénieur réservoir', 'start_year': 2022, 'end_year': 2024, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Benard S.A.S. High School', 'field_study': 'Literature', 'start_year': 2016, 'end_year': 2019, 'grade': 'Average'}]","[{'company': 'Meyer', 'job_title': 'Department Director', 'department': 'General Management', 'sector': 'Public Sector', 'start_date': '2024-04-18', 'end_date': 'Present', 'location': 'Batna', 'responsibilities': 'benchmark bricks-and-clicks action-items, unleash rich e-markets, morph back-end bandwidth'}]"
منسي,Female,1967-08-11,57,منسي@tele2.fr,+213804363408,"boulevard Charles
23522 Schneider",Timimoun,Facilities Manager,Operations,Public Sector,Lead,35,Bac,Internship,CDD,"Strategic Planning, Teamwork, Microsoft Office, Adaptability, Negotiation, Arabic/French Bilingual, Team Leadership, Problem Solving, Presentation Skills, Communication, Report Writing, Project Management","{'Arabic': 'Fluent', 'French': 'Intermediate', 'German': 'Native'}",97000,Not looking,,{},"[{'degree': 'Bac', 'institution': 'University of Annaba', 'field_of_study': 'bijoutier-joaillier', 'start_year': 1985, 'end_year': 1986, 'grade': 'Excellent'}]","[{'company': 'Vaillant Ferrand SA', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Public Sector', 'start_date': '2018-06-07', 'end_date': 'Present', 'location': 'Tizi Ouzou', 'responsibilities': 'enable cross-platform systems, facilitate interactive vortals, enable dot-com solutions'}, {'company': 'Gomez', 'job_title': 'Project Manager', 'department': 'Risk Analysis', 'sector': 'Banking & Finance', 'start_date': '2015-03-22', 'end_date': '2017-09-17', 'location': 'Djanet', 'responsibilities': 'reinvent seamless web services, incubate proactive systems'}, {'company': 'Durand SA', 'job_title': 'Frontend Developer', 'department': 'Software Development', 'sector': 'Information Technology', 'start_date': '2012-01-12', 'end_date': '2014-01-08', 'location': 'Illizi', 'responsibilities': 'productize efficient users, transition one-to-one partnerships'}, {'company': 'Pottier Becker S.A.S.', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2008-05-20', 'end_date': '2011-05-05', 'location': 'Naama', 'responsibilities': 'drive enterprise action-items, unleash intuitive platforms'}, {'company': 'Pinto', 'job_title': 'Team Leader', 'department': 'General Management', 'sector': 'Tourism & Hospitality', 'start_date': '2004-06-08', 'end_date': '2007-06-24', 'location': 'El Oued', 'responsibilities': 'reinvent e-business portals, implement global interfaces'}]"
ناعم,Male,1996-05-08,28,ناعم@voila.fr,+213322469328,"avenue de Dupuy
37226 Saint Céline",Ghardaïa,Production Supervisor,Operations,Retail,Mid,6,Licence,Full-Time,CDI,"Adaptability, Problem Solving, Critical Thinking, Time Management, Strategic Planning, Presentation Skills, Arabic/French Bilingual, Microsoft Office","{'Tamazight': 'Intermediate', 'Arabic': 'Fluent', 'English': 'Basic'}",81000,Recently employed,,"{'facebook': 'facebook.com/ناعم.13', 'twitter': 'twitter.com/ناعم583'}","[{'degree': 'Licence', 'institution': 'University of Tizi Ouzou', 'field_of_study': 'sellier', 'start_year': 2015, 'end_year': 2018, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Fouquet High School', 'field_study': 'Literature', 'start_year': 2012, 'end_year': 2015, 'grade': 'Average'}]","[{'company': 'Texier', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2022-10-27', 'end_date': 'Present', 'location': 'Batna', 'responsibilities': 'enable compelling networks, deliver world-class info-mediaries, revolutionize web-enabled applications'}, {'company': 'Boucher', 'job_title': 'Department Director', 'department': 'Food Processing', 'sector': 'Agriculture', 'start_date': '2018-12-02', 'end_date': '2021-02-14', 'location': 'Algiers', 'responsibilities': 'strategize ubiquitous experiences, strategize bricks-and-clicks methodologies'}]"
