first_name,gender,birth_date,age,email,phone,address,city,current_job_title,department,sector,seniority_level,years_experience,highest_education,employment_type,contract_type,technical_skills,language_proficiency,current_salary_dzd,job_seeking_status,availability_date,social_media,education_history,work_history
دعاء,Female,1982-03-21,43,دعاء@orange.fr,+213449792526,"14, boulevard Pascal
16566 Pascal",Illizi,CISO,Cybersecurity,Information Technology,Mid,15,Doctorat,Contract,CDI,"Time Management, Teamwork, Network Security, SIEM Tools, Report Writing, SOC Operations, Negotiation, Ethical Hacking, Critical Thinking, Incident Response, Conflict Resolution, Presentation Skills","{'English': 'Intermediate', 'Tamazight': 'Basic'}",139000,Actively looking,2025-06-26,"{'linkedin': 'linkedin.com/in/دعاء-554', 'twitter': 'twitter.com/دعاء508'}","[{'degree': 'Doctorat', 'institution': 'University of El Oued', 'field_of_study': ""directeur d'accueil collectif de mineurs (ACM)"", 'start_year': 2005, 'end_year': 2010, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Vallet Dijoux SA High School', 'field_study': 'Mathematics', 'start_year': 1997, 'end_year': 2000, 'grade': 'Good'}]","[{'company': 'Rémy', 'job_title': 'CISO', 'department': 'Cybersecurity', 'sector': 'Information Technology', 'start_date': '2018-11-24', 'end_date': 'Present', 'location': 'Constantine', 'responsibilities': 'benchmark distributed e-services, synthesize global deliverables, re-contextualize B2B communities'}, {'company': 'Voisin SA', 'job_title': 'Operations Manager', 'department': 'General Management', 'sector': 'Telecommunications', 'start_date': '2015-07-11', 'end_date': '2017-03-16', 'location': 'Annaba', 'responsibilities': 'unleash integrated supply-chains, monetize cross-media vortals'}, {'company': 'Petitjean SA', 'job_title': 'Administrative Manager', 'department': 'General Management', 'sector': 'Pharmaceuticals', 'start_date': '2010-12-26', 'end_date': '2014-11-06', 'location': 'Batna', 'responsibilities': 'drive revolutionary e-business, e-enable dynamic mindshare'}, {'company': 'Perrot', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Mining', 'start_date': '2007-11-24', 'end_date': '2009-03-05', 'location': 'Blida', 'responsibilities': 'deliver revolutionary info-mediaries, unleash real-time systems'}]"
عبد الرّزاق,Female,2001-09-18,23,عبد الرّزاق@ifrance.com,+213905336810,"rue Munoz
58168 LefèvreBourg",Jijel,Facilities Manager,Operations,Retail,Lead,1,Ingénieur d'État,Freelance,CDD,"Report Writing, Conflict Resolution, Team Leadership, Project Management, Critical Thinking","{'Spanish': 'Fluent', 'English': 'Native'}",93000,Recently employed,,"{'linkedin': 'linkedin.com/in/عبد الرّزاق-901', 'facebook': 'facebook.com/عبد الرّزاق.68'}","[{'degree': ""Ingénieur d'État"", 'institution': 'University of Chlef', 'field_of_study': 'infirmier humanitaire', 'start_year': 2022, 'end_year': 2025, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Joly Bernard S.A.R.L. High School', 'field_study': 'Technical', 'start_year': 2017, 'end_year': 2020, 'grade': 'Very Good'}]","[{'company': 'Lacombe', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2024-12-05', 'end_date': 'Present', 'location': 'Laghouat', 'responsibilities': 'matrix next-generation relationships, transition efficient schemas, empower efficient paradigms'}]"
بنفسج,Male,1997-04-09,28,بنفسج@yahoo.fr,+213736874824,"7, avenue Chauveau
21459 Menard",Tébessa,Supply Chain Manager,Operations,Public Sector,Senior,6,Bac,Internship,Stage,"Adaptability, Communication, Negotiation, Conflict Resolution, Teamwork, Team Leadership, Project Management, Presentation Skills","{'German': 'Fluent', 'Tamazight': 'Fluent'}",60000,Open to offers,2025-06-29,"{'linkedin': 'linkedin.com/in/بنفسج-676', 'twitter': 'twitter.com/بنفسج776'}","[{'degree': 'Bac', 'institution': 'University of Djelfa', 'field_of_study': 'commissaire de police', 'start_year': 2014, 'end_year': 2015, 'grade': 'Good'}]","[{'company': 'Vasseur', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Public Sector', 'start_date': '2022-03-17', 'end_date': 'Present', 'location': 'Béchar', 'responsibilities': 'disintermediate seamless communities, e-enable customized technologies, facilitate e-business applications'}, {'company': 'Roy', 'job_title': 'iOS Developer', 'department': 'Mobile Development', 'sector': 'Information Technology', 'start_date': '2020-04-14', 'end_date': '2021-08-05', 'location': 'Tamanrasset', 'responsibilities': 'mesh vertical technologies, evolve strategic architectures'}, {'company': 'Mathieu', 'job_title': 'Project Manager', 'department': 'International Relations', 'sector': 'Education', 'start_date': '2018-05-24', 'end_date': '2019-11-21', 'location': 'Tindouf', 'responsibilities': 'enhance dot-com platforms, generate real-time models'}]"
لانا,Male,1991-08-01,33,لانا@orange.fr,+213409079035,"rue Roger
70429 Vasseur",Jijel,Administrative Manager,Clinical Operations,Healthcare,Chief,11,Licence,Part-Time,CDD,"Time Management, Strategic Planning, Teamwork, Negotiation, Problem Solving, Report Writing, Team Leadership, Project Management, Presentation Skills, Arabic/French Bilingual","{'English': 'Basic', 'German': 'Basic', 'Spanish': 'Basic', 'French': 'Basic'}",80000,Recently employed,,"{'linkedin': 'linkedin.com/in/لانا-678', 'facebook': 'facebook.com/لانا.93'}","[{'degree': 'Licence', 'institution': 'National Polytechnic School of Algiers', 'field_of_study': 'responsable du back office', 'start_year': 2010, 'end_year': 2013, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Dijoux High School', 'field_study': 'Mathematics', 'start_year': 2007, 'end_year': 2010, 'grade': 'Excellent'}]","[{'company': 'Millet SA', 'job_title': 'Administrative Manager', 'department': 'Clinical Operations', 'sector': 'Healthcare', 'start_date': '2018-09-06', 'end_date': 'Present', 'location': 'Mostaganem', 'responsibilities': 'enable strategic functionalities, optimize customized technologies, architect leading-edge methodologies'}]"
ربى,Female,1993-06-19,31,ربى@hotmail.fr,+213401863579,"83, rue Laurent
51344 Sainte Alain",Ghardaïa,Supply Chain Manager,Operations,Tourism & Hospitality,Lead,7,Master,Part-Time,Stage,"Conflict Resolution, Project Management, Problem Solving, Negotiation, Time Management, Microsoft Office, Adaptability, Team Leadership","{'German': 'Basic', 'Spanish': 'Native'}",122000,Open to offers,2025-05-10,"{'linkedin': 'linkedin.com/in/ربى-146', 'facebook': 'facebook.com/ربى.84'}","[{'degree': 'Master', 'institution': 'University of Constantine', 'field_of_study': 'manager de risques', 'start_year': 2015, 'end_year': 2017, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Lefebvre High School', 'field_study': 'Science', 'start_year': 2009, 'end_year': 2012, 'grade': 'Good'}]","[{'company': 'Allain et Fils', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Tourism & Hospitality', 'start_date': '2023-04-16', 'end_date': 'Present', 'location': 'Sétif', 'responsibilities': 'extend 24/7 e-tailers, seize global functionalities, cultivate efficient content'}, {'company': 'Reynaud Ollivier S.A.', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Retail', 'start_date': '2021-02-06', 'end_date': '2022-06-17', 'location': ""M'sila"", 'responsibilities': 'streamline virtual supply-chains, streamline out-of-the-box info-mediaries'}, {'company': 'Guillet Girard S.A.S.', 'job_title': 'General Director', 'department': 'Islamic Finance', 'sector': 'Banking & Finance', 'start_date': '2018-10-04', 'end_date': '2020-09-26', 'location': 'Tiaret', 'responsibilities': 'generate interactive paradigms, engineer real-time experiences'}]"
منيب,Male,1984-03-21,41,منيب@bouygtel.fr,+213515676661,"444, boulevard Alexandrie Gauthier
31557 Costa-la-Forêt",Timimoun,Administrative Manager,General Management,Public Sector,Mid,17,Master,Full-Time,Alternance,"Teamwork, Strategic Planning, Microsoft Office, Time Management, Conflict Resolution, Problem Solving, Report Writing, Team Leadership, Project Management, Presentation Skills, Negotiation, Critical Thinking","{'Arabic': 'Fluent', 'French': 'Intermediate', 'Tamazight': 'Intermediate'}",121000,Recently employed,,{'linkedin': 'linkedin.com/in/منيب-616'},"[{'degree': 'Master', 'institution': 'University of Science and Technology Houari Boumediene', 'field_of_study': 'animateur du patrimoine', 'start_year': 2005, 'end_year': 2007, 'grade': 'Good'}, {'degree': 'Bac', 'institution': 'Leduc Foucher SA High School', 'field_study': 'Science', 'start_year': 1999, 'end_year': 2002, 'grade': 'Excellent'}]","[{'company': 'Dias S.A.S.', 'job_title': 'Administrative Manager', 'department': 'General Management', 'sector': 'Public Sector', 'start_date': '2018-03-19', 'end_date': 'Present', 'location': 'Annaba', 'responsibilities': 'unleash cutting-edge bandwidth, mesh bleeding-edge e-markets, target dynamic metrics'}, {'company': 'Bertrand Hoarau S.A.S.', 'job_title': 'Team Leader', 'department': 'Higher Education', 'sector': 'Education', 'start_date': '2013-02-06', 'end_date': '2017-04-23', 'location': 'Sétif', 'responsibilities': 'whiteboard clicks-and-mortar e-commerce, transform open-source interfaces'}, {'company': 'Alexandre', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Aerospace & Defense', 'start_date': '2011-04-02', 'end_date': '2012-06-09', 'location': 'Oran', 'responsibilities': 're-intermediate global functionalities, expedite e-business users'}]"
ابتهال,Male,1979-02-11,46,ابتهال@noos.fr,+213599892573,"chemin Bonnin
97460 ThierryVille",Mostaganem,Logistics Coordinator,Operations,Pharmaceuticals,Senior,24,Licence,Part-Time,Alternance,"Strategic Planning, Microsoft Office, Time Management, Arabic/French Bilingual, Team Leadership, Critical Thinking, Presentation Skills, Communication, Adaptability, Project Management, Problem Solving, Conflict Resolution","{'English': 'Basic', 'Arabic': 'Intermediate', 'Tamazight': 'Native', 'Spanish': 'Intermediate'}",98000,Recently employed,,{},"[{'degree': 'Licence', 'institution': 'University of Oran', 'field_of_study': 'credit manager', 'start_year': 1997, 'end_year': 2000, 'grade': 'Average'}, {'degree': 'Bac', 'institution': 'Roy High School', 'field_study': 'Mathematics', 'start_year': 1994, 'end_year': 1997, 'grade': 'Very Good'}]","[{'company': 'Philippe S.A.S.', 'job_title': 'Logistics Coordinator', 'department': 'Operations', 'sector': 'Pharmaceuticals', 'start_date': '2022-05-27', 'end_date': 'Present', 'location': 'Tamanrasset', 'responsibilities': 'incubate enterprise partnerships, drive frictionless applications, drive frictionless bandwidth'}, {'company': 'Adam', 'job_title': 'General Director', 'department': 'General Management', 'sector': 'Fisheries', 'start_date': '2020-08-10', 'end_date': '2021-11-02', 'location': ""M'sila"", 'responsibilities': 'utilize sticky action-items, engage impactful paradigms'}, {'company': 'Lagarde S.A.', 'job_title': 'Operations Manager', 'department': 'General Management', 'sector': 'Transport & Logistics', 'start_date': '2017-12-09', 'end_date': '2019-06-01', 'location': 'Béjaïa', 'responsibilities': 'evolve innovative deliverables, benchmark bricks-and-clicks partnerships'}]"
لطوف,Male,1993-07-09,31,لطوف@noos.fr,+213833118955,"59, rue Joseph Aubert
20871 Sainte SimoneVille",Mostaganem,Team Leader,Medical Research,Healthcare,Junior,9,Bac,Full-Time,Stage,"Microsoft Office, Epidemiology, Presentation Skills, Team Leadership, Critical Thinking, Laboratory Management, Conflict Resolution, Regulatory Affairs, Research Ethics","{'Tamazight': 'Basic', 'English': 'Intermediate', 'Spanish': 'Basic'}",40000,Open to offers,2025-05-22,{'facebook': 'facebook.com/لطوف.74'},"[{'degree': 'Bac', 'institution': 'University of Tiaret', 'field_of_study': 'consultant en informatique décisionnelle', 'start_year': 2011, 'end_year': 2012, 'grade': 'Good'}]","[{'company': 'Lacroix', 'job_title': 'Team Leader', 'department': 'Medical Research', 'sector': 'Healthcare', 'start_date': '2019-03-16', 'end_date': 'Present', 'location': 'Tizi Ouzou', 'responsibilities': 'architect front-end users, incubate vertical users, integrate interactive niches'}, {'company': 'Laurent', 'job_title': 'Facilities Manager', 'department': 'Operations', 'sector': 'Media & Entertainment', 'start_date': '2017-02-11', 'end_date': '2018-12-04', 'location': 'Jijel', 'responsibilities': 'orchestrate compelling technologies, evolve magnetic bandwidth'}, {'company': 'Jourdan Dijoux SA', 'job_title': 'Department Director', 'department': 'General Management', 'sector': 'Media & Entertainment', 'start_date': '2014-08-04', 'end_date': '2016-01-17', 'location': 'Béchar', 'responsibilities': 'expedite end-to-end supply-chains, engineer efficient mindshare'}]"
ميمون,Male,1999-09-11,25,ميمون@tiscali.fr,+213684741235,"78, rue Cordier
65287 Sainte VéroniqueVille",Constantine,Production Supervisor,Operations,E-Commerce,Junior,3,Ingénieur d'État,Contract,Freelance,"Teamwork, Presentation Skills, Project Management, Adaptability, Strategic Planning, Conflict Resolution","{'French': 'Intermediate', 'German': 'Native', 'English': 'Fluent', 'Arabic': 'Intermediate'}",88000,Actively looking,2025-05-15,{'linkedin': 'linkedin.com/in/ميمون-543'},"[{'degree': ""Ingénieur d'État"", 'institution': 'University of Djelfa', 'field_of_study': 'conseiller espace info-énergie', 'start_year': 2020, 'end_year': 2023, 'grade': 'Excellent'}, {'degree': 'Bac', 'institution': 'Mendès Rodriguez SARL High School', 'field_study': 'Technical', 'start_year': 2015, 'end_year': 2018, 'grade': 'Very Good'}]","[{'company': 'Poulain SA', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'E-Commerce', 'start_date': '2024-05-17', 'end_date': 'Present', 'location': 'Adrar', 'responsibilities': 'morph B2B paradigms, transform transparent e-commerce, synthesize value-added eyeballs'}]"
صباح,Male,1972-11-20,52,صباح@sfr.fr,+213678134641,"35, avenue Regnier
87442 Diallo",Tlemcen,Operations Manager,Operations,Public Sector,Senior,30,Licence,Contract,Freelance,"Problem Solving, Teamwork, Team Leadership, Conflict Resolution, Strategic Planning, Critical Thinking, Arabic/French Bilingual, Project Management, Microsoft Office, Negotiation, Time Management, Presentation Skills","{'Arabic': 'Basic', 'French': 'Basic', 'Spanish': 'Fluent', 'English': 'Native'}",132000,Actively looking,2025-05-19,{'facebook': 'facebook.com/صباح.91'},"[{'degree': 'Licence', 'institution': 'University of Biskra', 'field_of_study': 'déclarant en douane', 'start_year': 1991, 'end_year': 1994, 'grade': 'Very Good'}, {'degree': 'Bac', 'institution': 'Ferrand et Fils High School', 'field_study': 'Technical', 'start_year': 1988, 'end_year': 1991, 'grade': 'Average'}]","[{'company': 'Roger SARL', 'job_title': 'Operations Manager', 'department': 'Operations', 'sector': 'Public Sector', 'start_date': '2014-04-28', 'end_date': 'Present', 'location': 'Oran', 'responsibilities': 'unleash bricks-and-clicks synergies, enhance B2C users, monetize rich metrics'}, {'company': 'Techer Hardy S.A.R.L.', 'job_title': 'Supply Chain Manager', 'department': 'Operations', 'sector': 'Mining', 'start_date': '2010-08-21', 'end_date': '2013-02-07', 'location': 'Laghouat', 'responsibilities': 'repurpose granular paradigms, synthesize seamless platforms'}, {'company': 'Wagner S.A.', 'job_title': 'Production Supervisor', 'department': 'Operations', 'sector': 'Aerospace & Defense', 'start_date': '2006-12-11', 'end_date': '2009-05-13', 'location': 'Oran', 'responsibilities': 'empower web-enabled infrastructures, grow distributed niches'}]"
