employee_id,name,age,gender,job_title,department,experience_years,current_salary_dzd,job_posting_id
EMP0088-2,Samir Chikhi,35,Other,Agent de sécurité,Industries,3,55726,JOB0088
EMP0088-3,Nadia Derbal,43,Female,Agent de sécurité,Industries,2,53333,JOB0088
EMP0088-4,Mohamed Fekih,44,Other,Agent de sécurité,Industries,4,57811,JOB0088
EMP0088-5,Omar Khelifi,46,Other,Agent de sécurité,Industries,1,56584,JOB0088
EMP0089-1,Ahmed Saadi,39,Other,chef de ligne,Industries,2,70537,JOB0089
EMP0089-2,Sabrina Khelifi,37,Female,chef de ligne,Industries,7,59650,JOB0089
EMP0090-1,Yasmine Bouzid,46,Male,Responsable Achat,"Distribution, Commerce",8,57586,JOB0090
EMP0091-1,Youssef Khelifi,36,Male,Responsable Achat,"Distribution, Commerce",7,63719,JOB0091
EMP0091-2,Leila Khelifi,22,Other,Responsable Achat,"Distribution, Commerce",6,79025,JOB0091
EMP0091-3,Amina Zitouni,46,Female,Responsable Achat,"Distribution, Commerce",4,60828,JOB0091
EMP0092-1,Youssef Chikhi,42,Other,Field Sales Representative,"Informatique, Télécom, Internet",7,73296,JOB0092
EMP0092-2,Sara Chikhi,51,Female,Field Sales Representative,"Informatique, Télécom, Internet",2,80372,JOB0092
EMP0092-3,Amina Derbal,36,Other,Field Sales Representative,"Informatique, Télécom, Internet",3,73656,JOB0092
EMP0092-4,Leila Fekih,33,Male,Field Sales Representative,"Informatique, Télécom, Internet",4,70968,JOB0092
EMP0093-1,Karim Fekih,40,Female,Inside Sales Representative,"Informatique, Télécom, Internet",7,74873,JOB0093
EMP0093-2,Oussama Saadi,42,Male,Inside Sales Representative,"Informatique, Télécom, Internet",1,67469,JOB0093
EMP0094-1,Nadia Chikhi,40,Male,Manager des ressources humaines,Services,16,61907,JOB0094
EMP0094-2,Oussama Derbal,42,Female,Manager des ressources humaines,Services,17,62474,JOB0094
EMP0095-1,Omar Amrani,56,Male,Maintenancier - Ingénieur en mécanique,Services,10,61529,JOB0095
EMP0096-1,Sofiane Chikhi,32,Female,Coordinateur technico commercial,Services,7,59284,JOB0096
EMP0097-1,Karim Fekih,25,Female,Base Manager,Services,11,78739,JOB0097
EMP0097-2,Mohamed Bouzid,43,Female,Base Manager,Services,5,62811,JOB0097
EMP0097-3,Sabrina Derbal,32,Female,Base Manager,Services,8,81972,JOB0097
EMP0098-1,Yasmine Khelifi,45,Female,Approvisionneur Industrie,Industries,3,63037,JOB0098
EMP0098-2,Sabrina Fekih,52,Other,Approvisionneur Industrie,Industries,1,62116,JOB0098
EMP0098-3,Zineb Saadi,49,Female,Approvisionneur Industrie,Industries,2,68491,JOB0098
EMP0098-4,Omar Zitouni,41,Female,Approvisionneur Industrie,Industries,4,70015,JOB0098
EMP0098-5,Leila Khelifi,54,Other,Approvisionneur Industrie,Industries,1,56690,JOB0098
EMP0099-1,Youssef Saadi,34,Other,Responsable Business Développement,Services,6,71681,JOB0099
EMP0099-2,Omar Chikhi,35,Male,Responsable Business Développement,Services,0,63596,JOB0099
EMP0099-3,Mohamed Guedira,47,Female,Responsable Business Développement,Services,3,60367,JOB0099
EMP0099-4,Leila Derbal,31,Other,Responsable Business Développement,Services,6,71026,JOB0099
EMP0100-1,Sara Zitouni,41,Female,Ingénieur Maintenance Multi techniques (H-F),"Banque, Assurance, Finance",3,32947,JOB0100
EMP0100-2,Sara Fekih,25,Male,Ingénieur Maintenance Multi techniques (H-F),"Banque, Assurance, Finance",2,33369,JOB0100
EMP0101-1,Rachid Khelifi,38,Female,Ingénieur Electricité ( Suivi),"BTP, Construction, Immobilier",7,65195,JOB0101
EMP0101-2,Nadia Khelifi,40,Other,Ingénieur Electricité ( Suivi),"BTP, Construction, Immobilier",5,57222,JOB0101
EMP0101-3,Karim Khelifi,35,Male,Ingénieur Electricité ( Suivi),"BTP, Construction, Immobilier",6,71978,JOB0101
EMP0101-4,Laila Saadi,37,Other,Ingénieur Electricité ( Suivi),"BTP, Construction, Immobilier",7,59062,JOB0101
EMP0101-5,Leila Chikhi,46,Male,Ingénieur Electricité ( Suivi),"BTP, Construction, Immobilier",2,78422,JOB0101
EMP0102-1,Fatima Derbal,50,Female,,Services,1,25522,JOB0102
EMP0102-2,Fatima Chikhi,36,Other,,Services,2,27554,JOB0102
EMP0102-3,Nadia Zitouni,53,Female,,Services,2,34999,JOB0102
EMP0103-1,Youssef Benaissa,56,Male,Chef de service Ressources Humaines,Industries,5,66720,JOB0103
EMP0103-2,Omar Amrani,57,Female,Chef de service Ressources Humaines,Industries,4,57890,JOB0103
EMP0103-3,Zineb Saadi,60,Other,Chef de service Ressources Humaines,Industries,7,73281,JOB0103
EMP0104-1,Ahmed Guedira,60,Male,Gestionnaire de Caisse Senior Alger,Services,2,32971,JOB0104
EMP0104-2,Laila Amrani,47,Other,Gestionnaire de Caisse Senior Alger,Services,3,39809,JOB0104
EMP0104-3,Youssef Chikhi,28,Male,Gestionnaire de Caisse Senior Alger,Services,2,29356,JOB0104
EMP0104-4,Leila Bouzid,50,Male,Gestionnaire de Caisse Senior Alger,Services,6,37837,JOB0104
EMP0105-1,Yasmine Zitouni,47,Male,Gestionnaire de Caisse Senior Annaba,Services,4,35290,JOB0105
EMP0105-2,Zineb Zitouni,59,Other,Gestionnaire de Caisse Senior Annaba,Services,1,37941,JOB0105
EMP0105-3,Omar Bouzid,47,Male,Gestionnaire de Caisse Senior Annaba,Services,7,31756,JOB0105
EMP0106-1,Omar Guedira,22,Male,Gestionnaire de Caisse Senior Annaba,Services,6,28358,JOB0106
EMP0107-1,Nadia Fekih,44,Female,Gestionnaire de Caisse Senior Oran,Services,7,35702,JOB0107
EMP0107-2,Ahmed Bouzid,32,Male,Gestionnaire de Caisse Senior Oran,Services,5,36314,JOB0107
EMP0107-3,Meriem Saadi,31,Female,Gestionnaire de Caisse Senior Oran,Services,4,32731,JOB0107
EMP0107-4,Youssef Zitouni,37,Female,Gestionnaire de Caisse Senior Oran,Services,2,30190,JOB0107
EMP0107-5,Oussama Benaissa,60,Male,Gestionnaire de Caisse Senior Oran,Services,3,38029,JOB0107
EMP0108-1,Sabrina Bouzid,45,Female,Chargé de formation,Industries,5,67377,JOB0108
EMP0108-2,Amina Amrani,52,Other,Chargé de formation,Industries,1,56211,JOB0108
EMP0108-3,Samir Bouzid,30,Female,Chargé de formation,Industries,1,69145,JOB0108
EMP0109-1,Nadia Derbal,46,Male,Enseignant d'Anglais ,Services,5,70089,JOB0109
EMP0109-2,Rachid Derbal,24,Female,Enseignant d'Anglais ,Services,6,76426,JOB0109
EMP0109-3,Leila Benaissa,33,Other,Enseignant d'Anglais ,Services,1,73164,JOB0109
EMP0110-1,Youssef Zitouni,48,Female,Contrôleur de Gestion,Industries,0,52880,JOB0110
EMP0110-2,Ahmed Saadi,50,Other,Contrôleur de Gestion,Industries,1,75773,JOB0110
EMP0110-3,Nadia Zitouni,54,Female,Contrôleur de Gestion,Industries,0,76600,JOB0110
EMP0111-1,Oussama Fekih,58,Female,vidéo éditeur / filmmaker,"Distribution, Commerce",2,64535,JOB0111
EMP0111-2,Meriem Khelifi,55,Male,vidéo éditeur / filmmaker,"Distribution, Commerce",4,49089,JOB0111
EMP0111-3,Fatima Derbal,45,Other,vidéo éditeur / filmmaker,"Distribution, Commerce",0,59522,JOB0111
EMP0111-4,Leila Bouzid,57,Female,vidéo éditeur / filmmaker,"Distribution, Commerce",0,59513,JOB0111
EMP0111-5,Youssef Benaissa,49,Male,vidéo éditeur / filmmaker,"Distribution, Commerce",1,56084,JOB0111
EMP0112-1,Sabrina Derbal,37,Other,Mecanicien Industriel,Industries,4,70568,JOB0112
EMP0112-2,Leila Chikhi,45,Male,Mecanicien Industriel,Industries,4,53721,JOB0112
EMP0112-3,Zineb Khelifi,43,Male,Mecanicien Industriel,Industries,3,57258,JOB0112
EMP0112-4,Karim Guedira,37,Female,Mecanicien Industriel,Industries,3,61966,JOB0112
EMP0112-5,Zineb Saadi,60,Female,Mecanicien Industriel,Industries,0,59344,JOB0112
EMP0113-1,Leila Fekih,22,Female,Juriste généraliste,Industries,7,40874,JOB0113
EMP0113-2,Mohamed Zitouni,27,Other,Juriste généraliste,Industries,7,37494,JOB0113
EMP0113-3,Meriem Chikhi,26,Female,Juriste généraliste,Industries,2,36825,JOB0113
EMP0114-1,Fatima Chikhi,30,Male,assistant commercial,"Distribution, Commerce",4,60859,JOB0114
EMP0115-1,Fatima Amrani,51,Male,Planificateur,Services,5,58335,JOB0115
EMP0115-2,Yasmine Khelifi,41,Male,Planificateur,Services,1,58935,JOB0115
EMP0115-3,Samir Bouzid,52,Female,Planificateur,Services,3,76203,JOB0115
EMP0116-1,Rachid Khelifi,25,Other,Agent polyvalent Magasin,Services,1,65055,JOB0116
EMP0116-2,Mohamed Derbal,47,Male,Agent polyvalent Magasin,Services,0,50549,JOB0116
EMP0116-3,Youssef Guedira,29,Other,Agent polyvalent Magasin,Services,2,57480,JOB0116
EMP0116-4,Sabrina Fekih,58,Male,Agent polyvalent Magasin,Services,1,53643,JOB0116
EMP0116-5,Omar Derbal,56,Other,Agent polyvalent Magasin,Services,3,49204,JOB0116
EMP0117-1,Nadia Zitouni,37,Male,Technicien Comex,"Banque, Assurance, Finance",2,65953,JOB0117
EMP0117-2,Rachid Khelifi,52,Other,Technicien Comex,"Banque, Assurance, Finance",2,53736,JOB0117
EMP0117-3,Leila Zitouni,28,Female,Technicien Comex,"Banque, Assurance, Finance",1,64114,JOB0117
EMP0118-1,Sara Derbal,51,Other,Comptable,Services,3,68980,JOB0118
EMP0118-2,Omar Derbal,54,Other,Comptable,Services,2,71185,JOB0118
EMP0118-3,Omar Saadi,31,Female,Comptable,Services,2,57114,JOB0118
EMP0118-4,Samir Chikhi,37,Other,Comptable,Services,4,72657,JOB0118
EMP0118-5,Leila Khelifi,31,Female,Comptable,Services,3,70958,JOB0118
EMP0119-1,Samir Benaissa,27,Other,Superviseur Commercial,Services,6,55095,JOB0119
EMP0120-1,Nour Khelifi,25,Other,Commercial,Services,7,58475,JOB0120
EMP0121-1,Laila Zitouni,24,Other,Retail Credit Administration Officer,"Banque, Assurance, Finance",2,70809,JOB0121
EMP0122-1,Youssef Fekih,24,Female,Commercial(e),"Informatique, Télécom, Internet",2,55985,JOB0122
EMP0122-2,Yasmine Fekih,35,Male,Commercial(e),"Informatique, Télécom, Internet",2,43510,JOB0122
EMP0122-3,Fatima Bouzid,37,Male,Commercial(e),"Informatique, Télécom, Internet",0,45530,JOB0122
EMP0122-4,Sara Amrani,51,Male,Commercial(e),"Informatique, Télécom, Internet",0,47569,JOB0122
EMP0123-1,Mohamed Guedira,35,Female,Ingénieur Hydraulique,Industries,7,70699,JOB0123
EMP0123-2,Oussama Saadi,54,Female,Ingénieur Hydraulique,Industries,5,78399,JOB0123
EMP0124-1,Fatima Guedira,57,Male,MANAGER IT,"Distribution, Commerce",9,62832,JOB0124
EMP0124-2,Ahmed Guedira,28,Male,MANAGER IT,"Distribution, Commerce",10,59324,JOB0124
EMP0124-3,Amina Khelifi,53,Male,MANAGER IT,"Distribution, Commerce",12,74766,JOB0124
EMP0124-4,Omar Saadi,55,Female,MANAGER IT,"Distribution, Commerce",10,68374,JOB0124
EMP0125-1,Nour Chikhi,39,Other,Promoteur Véhiculé,Services,4,51649,JOB0125
EMP0125-2,Laila Bouzid,59,Male,Promoteur Véhiculé,Services,3,54632,JOB0125
EMP0125-3,Sofiane Zitouni,45,Male,Promoteur Véhiculé,Services,0,63224,JOB0125
EMP0125-4,Rachid Fekih,39,Male,Promoteur Véhiculé,Services,0,60193,JOB0125
EMP0126-1,Omar Zitouni,24,Male,Chargée de Logistique,Industries,2,60116,JOB0126
EMP0126-2,Sara Derbal,33,Male,Chargée de Logistique,Industries,3,74021,JOB0126
EMP0126-3,Sabrina Zitouni,38,Male,Chargée de Logistique,Industries,0,63681,JOB0126
EMP0126-4,Zineb Khelifi,58,Male,Chargée de Logistique,Industries,1,59231,JOB0126
EMP0126-5,Sofiane Chikhi,29,Female,Chargée de Logistique,Industries,2,73155,JOB0126
EMP0127-1,Yasmine Zitouni,24,Other,Informaticien / Développeur,Industries,3,70100,JOB0127
EMP0127-2,Samir Khelifi,49,Male,Informaticien / Développeur,Industries,1,71371,JOB0127
EMP0127-3,Sabrina Chikhi,57,Male,Informaticien / Développeur,Industries,3,52978,JOB0127
EMP0127-4,Nadia Bouzid,60,Male,Informaticien / Développeur,Industries,4,72355,JOB0127
EMP0128-1,Mohamed Khelifi,32,Other,Comptable / Financier,Industries,0,52463,JOB0128
EMP0128-2,Sabrina Derbal,27,Female,Comptable / Financier,Industries,1,66621,JOB0128
EMP0128-3,Fatima Zitouni,32,Female,Comptable / Financier,Industries,3,59040,JOB0128
EMP0129-1,Sabrina Fekih,30,Male,CADRE FINANCIER,"Distribution, Commerce",6,58232,JOB0129
EMP0129-2,Ahmed Guedira,28,Other,CADRE FINANCIER,"Distribution, Commerce",1,79737,JOB0129
EMP0129-3,Karim Benaissa,25,Male,CADRE FINANCIER,"Distribution, Commerce",7,76663,JOB0129
EMP0129-4,Amina Khelifi,23,Other,CADRE FINANCIER,"Distribution, Commerce",1,81282,JOB0129
EMP0130-1,Sabrina Guedira,32,Female,Caissier,"Distribution, Commerce",3,49503,JOB0130
EMP0130-2,Amina Zitouni,36,Female,Caissier,"Distribution, Commerce",3,69421,JOB0130
EMP0130-3,Amina Bouzid,48,Other,Caissier,"Distribution, Commerce",3,57437,JOB0130
EMP0130-4,Yasmine Benaissa,39,Female,Caissier,"Distribution, Commerce",2,67992,JOB0130
EMP0131-1,Rachid Chikhi,23,Male,Chef de Département Exploitation Parc Roulant.,Services,6,69922,JOB0131
EMP0131-2,Nadia Chikhi,36,Male,Chef de Département Exploitation Parc Roulant.,Services,4,71342,JOB0131
EMP0131-3,Fatima Fekih,28,Other,Chef de Département Exploitation Parc Roulant.,Services,7,67004,JOB0131
EMP0131-4,Nadia Saadi,56,Other,Chef de Département Exploitation Parc Roulant.,Services,8,83080,JOB0131
EMP0132-1,Oussama Fekih,38,Male,Inventory Control Team Leader,"Distribution, Commerce",5,69555,JOB0132
EMP0133-1,Nour Zitouni,49,Female,Marketing Managert,"Distribution, Commerce",5,74241,JOB0133
EMP0133-2,Karim Khelifi,45,Other,Marketing Managert,"Distribution, Commerce",8,60372,JOB0133
EMP0133-3,Nadia Guedira,29,Male,Marketing Managert,"Distribution, Commerce",4,61615,JOB0133
EMP0133-4,Ahmed Guedira,40,Other,Marketing Managert,"Distribution, Commerce",9,75444,JOB0133
EMP0133-5,Zineb Zitouni,31,Male,Marketing Managert,"Distribution, Commerce",8,84181,JOB0133
EMP0134-1,Laila Khelifi,49,Male,Créatrice De Contenu,"Informatique, Télécom, Internet",2,55405,JOB0134
EMP0134-2,Sabrina Derbal,56,Male,Créatrice De Contenu,"Informatique, Télécom, Internet",2,72352,JOB0134
EMP0134-3,Sofiane Benaissa,57,Female,Créatrice De Contenu,"Informatique, Télécom, Internet",0,61068,JOB0134
EMP0134-4,Leila Zitouni,24,Male,Créatrice De Contenu,"Informatique, Télécom, Internet",0,71685,JOB0134
EMP0134-5,Nour Derbal,37,Other,Créatrice De Contenu,"Informatique, Télécom, Internet",1,68324,JOB0134
EMP0135-1,Oussama Chikhi,46,Other,Chef d'Agence,Industries,7,57379,JOB0135
EMP0135-2,Yasmine Zitouni,32,Other,Chef d'Agence,Industries,8,64149,JOB0135
EMP0135-3,Sara Bouzid,26,Male,Chef d'Agence,Industries,12,52657,JOB0135
EMP0135-4,Zineb Derbal,60,Male,Chef d'Agence,Industries,3,50728,JOB0135
EMP0136-1,Amina Benaissa,51,Female,Conseiller relations clients,"Banque, Assurance, Finance",4,52880,JOB0136
EMP0136-2,Fatima Khelifi,34,Other,Conseiller relations clients,"Banque, Assurance, Finance",1,71547,JOB0136
EMP0136-3,Zineb Khelifi,52,Other,Conseiller relations clients,"Banque, Assurance, Finance",2,50674,JOB0136
EMP0137-1,Youssef Chikhi,35,Other,CUISINIER,"BTP, Construction, Immobilier",2,65321,JOB0137
EMP0137-2,Sabrina Saadi,39,Female,CUISINIER,"BTP, Construction, Immobilier",3,68517,JOB0137
EMP0137-3,Meriem Khelifi,30,Female,CUISINIER,"BTP, Construction, Immobilier",3,67746,JOB0137
EMP0137-4,Rachid Zitouni,37,Other,CUISINIER,"BTP, Construction, Immobilier",6,69929,JOB0137
EMP0138-1,Nadia Guedira,54,Male,Directeur Usine,Industries,9,71860,JOB0138
EMP0138-2,Youssef Khelifi,52,Male,Directeur Usine,Industries,10,58730,JOB0138
EMP0138-3,Oussama Amrani,26,Female,Directeur Usine,Industries,9,71284,JOB0138
EMP0139-1,Leila Saadi,41,Female,Acheteur Assistant,Industries,0,69759,JOB0139
EMP0139-2,Oussama Amrani,50,Other,Acheteur Assistant,Industries,1,76082,JOB0139
EMP0139-3,Leila Benaissa,41,Other,Acheteur Assistant,Industries,4,58376,JOB0139
EMP0139-4,Ahmed Guedira,52,Other,Acheteur Assistant,Industries,0,70454,JOB0139
EMP0139-5,Leila Saadi,34,Female,Acheteur Assistant,Industries,0,55179,JOB0139
EMP0140-1,Rachid Guedira,28,Male,,,0,30936,JOB0140
EMP0140-2,Samir Saadi,22,Other,,,2,32787,JOB0140
EMP0140-3,Mohamed Guedira,46,Male,,,2,30285,JOB0140
EMP0140-4,Zineb Chikhi,33,Male,,,2,34152,JOB0140
EMP0140-5,Omar Fekih,52,Female,,,0,30583,JOB0140
EMP0141-1,Mohamed Guedira,48,Other,Leader Developer,Industries,1,66764,JOB0141
EMP0141-2,Fatima Bouzid,57,Other,Leader Developer,Industries,6,55158,JOB0141
EMP0141-3,Sabrina Guedira,52,Other,Leader Developer,Industries,7,71682,JOB0141
EMP0141-4,Sofiane Zitouni,39,Female,Leader Developer,Industries,5,65120,JOB0141
EMP0141-5,Samir Saadi,27,Female,Leader Developer,Industries,2,69164,JOB0141
EMP0142-1,Laila Derbal,39,Female,Leader Developer,Industries,4,66677,JOB0142
EMP0142-2,Sabrina Khelifi,54,Female,Leader Developer,Industries,1,72367,JOB0142
EMP0142-3,Sofiane Fekih,60,Other,Leader Developer,Industries,6,74276,JOB0142
EMP0142-4,Sara Derbal,44,Male,Leader Developer,Industries,4,70556,JOB0142
EMP0143-1,Nadia Khelifi,22,Female,Leader Developer,Industries,4,59031,JOB0143
EMP0143-2,Nour Chikhi,47,Female,Leader Developer,Industries,1,71538,JOB0143
EMP0143-3,Meriem Zitouni,44,Male,Leader Developer,Industries,7,64935,JOB0143
EMP0143-4,Mohamed Saadi,39,Female,Leader Developer,Industries,2,64832,JOB0143
EMP0143-5,Sara Amrani,24,Other,Leader Developer,Industries,1,64141,JOB0143
EMP0144-1,Rachid Khelifi,30,Female,Chef de Projet,Industries,12,73573,JOB0144
EMP0144-2,Rachid Chikhi,39,Other,Chef de Projet,Industries,7,85267,JOB0144
EMP0144-3,Leila Amrani,23,Male,Chef de Projet,Industries,4,67195,JOB0144
EMP0144-4,Sara Khelifi,23,Other,Chef de Projet,Industries,5,65844,JOB0144
EMP0144-5,Nour Zitouni,51,Male,Chef de Projet,Industries,12,66001,JOB0144
EMP0145-1,Nour Chikhi,60,Female,Correspondant Social,Industries,3,67234,JOB0145
EMP0145-2,Meriem Chikhi,35,Other,Correspondant Social,Industries,1,76180,JOB0145
EMP0145-3,Fatima Derbal,54,Female,Correspondant Social,Industries,1,55036,JOB0145
EMP0145-4,Omar Derbal,37,Other,Correspondant Social,Industries,6,64027,JOB0145
EMP0146-1,Zineb Khelifi,23,Female,"Chargé(e) du Système de Management Intégré (SMI),","Informatique, Télécom, Internet",3,53175,JOB0146
EMP0146-2,Nour Guedira,32,Male,"Chargé(e) du Système de Management Intégré (SMI),","Informatique, Télécom, Internet",2,73089,JOB0146
EMP0146-3,Omar Saadi,45,Male,"Chargé(e) du Système de Management Intégré (SMI),","Informatique, Télécom, Internet",0,76914,JOB0146
EMP0147-1,Leila Bouzid,59,Male,Assistant(e) du DG,Industries,6,67912,JOB0147
EMP0147-2,Nour Chikhi,48,Male,Assistant(e) du DG,Industries,3,57443,JOB0147
EMP0147-3,Sabrina Fekih,35,Female,Assistant(e) du DG,Industries,2,61389,JOB0147
EMP0148-1,Meriem Khelifi,24,Female,Analyste microbiologie,Industries,1,64238,JOB0148
EMP0148-2,Sabrina Guedira,42,Other,Analyste microbiologie,Industries,3,72010,JOB0148
EMP0148-3,Ahmed Chikhi,51,Female,Analyste microbiologie,Industries,3,57725,JOB0148
EMP0149-1,Zineb Khelifi,26,Male,INGENIEUR D'ETUDES ELECTROTECHNIQUE,"BTP, Construction, Immobilier",2,79283,JOB0149
EMP0149-2,Rachid Zitouni,56,Female,INGENIEUR D'ETUDES ELECTROTECHNIQUE,"BTP, Construction, Immobilier",7,77188,JOB0149
EMP0149-3,Mohamed Chikhi,55,Male,INGENIEUR D'ETUDES ELECTROTECHNIQUE,"BTP, Construction, Immobilier",3,80225,JOB0149
EMP0150-1,Samir Saadi,54,Male,INGENIEUR D'ETUDES ELECTROTECHNIQUE,"BTP, Construction, Immobilier",4,55436,JOB0150
EMP0150-2,Fatima Chikhi,59,Other,INGENIEUR D'ETUDES ELECTROTECHNIQUE,"BTP, Construction, Immobilier",3,69671,JOB0150
EMP0151-1,Laila Benaissa,40,Other,ASSISTANTE CONTROLE DE GESTION,"Energie, Mines, Matière Première",2,57141,JOB0151
EMP0151-2,Sabrina Bouzid,45,Other,ASSISTANTE CONTROLE DE GESTION,"Energie, Mines, Matière Première",1,49833,JOB0151
EMP0151-3,Samir Guedira,44,Male,ASSISTANTE CONTROLE DE GESTION,"Energie, Mines, Matière Première",1,63555,JOB0151
EMP0152-1,Laila Fekih,31,Female,MONTEURS ASSEMBLEURS,"BTP, Construction, Immobilier",4,65763,JOB0152
EMP0152-2,Omar Saadi,59,Female,MONTEURS ASSEMBLEURS,"BTP, Construction, Immobilier",1,59202,JOB0152
EMP0153-1,Sofiane Saadi,22,Other,CONTROLEUR CND,"BTP, Construction, Immobilier",2,81553,JOB0153
EMP0154-1,Youssef Saadi,46,Male,MONTEUR ASSEMBLEUR,"BTP, Construction, Immobilier",4,63336,JOB0154
EMP0154-2,Youssef Fekih,59,Female,MONTEUR ASSEMBLEUR,"BTP, Construction, Immobilier",1,60527,JOB0154
EMP0154-3,Amina Chikhi,37,Other,MONTEUR ASSEMBLEUR,"BTP, Construction, Immobilier",1,55877,JOB0154
EMP0154-4,Meriem Zitouni,30,Female,MONTEUR ASSEMBLEUR,"BTP, Construction, Immobilier",4,62140,JOB0154
EMP0154-5,Leila Bouzid,28,Other,MONTEUR ASSEMBLEUR,"BTP, Construction, Immobilier",5,48409,JOB0154
EMP0155-1,Fatima Khelifi,24,Male,MEULEUR,"BTP, Construction, Immobilier",3,60646,JOB0155
EMP0155-2,Ahmed Zitouni,53,Female,MEULEUR,"BTP, Construction, Immobilier",1,49466,JOB0155
EMP0156-1,Nadia Saadi,33,Female,CONTROLEUR CND,"BTP, Construction, Immobilier",1,68204,JOB0156
EMP0156-2,Omar Derbal,29,Female,CONTROLEUR CND,"BTP, Construction, Immobilier",6,67300,JOB0156
